,Id,DateTime,LoanSerialNumber,IssuedDate,UserId,MainDebt,Status,Scor_Scorista,Scor_Scorista_Issued,FPD_30,Surplus_insur_60,Surplus_60,ltv_60,DPD_20_75,IsIssued
177,177,2023-01-08 09:00:00,0,2023-01-08 09:00:00,USER-177,13395.815704840239,Cancellation,640.1466586390892,540.7782735189462,,,,,,0
178,178,2023-01-08 10:00:00,1,2023-01-08 10:00:00,USER-178,19172.666816040994,LoanReturned,609.4282874349276,438.31410725757763,0.0,1.6529650581185673,1.1155854444411757,0.8037428906312536,0.0,1
179,179,2023-01-08 11:00:00,0,2023-01-08 11:00:00,USER-179,22100.20695583756,Cancellation,554.4217890716016,440.70269948163093,,,,,,0
180,180,2023-01-08 12:00:00,0,2023-01-08 12:00:00,USER-180,20700.18329409305,Rejected,352.7149626766575,467.1116191176717,,,,,,0
181,181,2023-01-08 13:00:00,0,2023-01-08 13:00:00,USER-181,14644.520853600787,Rejected,738.2911305882999,622.913917930157,,,,,,0
182,182,2023-01-08 14:00:00,1,2023-01-08 14:00:00,USER-182,12249.057339600166,Rejected,396.21345951293404,309.1176094270735,,,,,,0
183,183,2023-01-08 15:00:00,0,2023-01-08 15:00:00,USER-183,11902.837379579249,Rejected,363.0091238678265,524.8214574735404,,,,,,0
184,184,2023-01-08 16:00:00,0,2023-01-08 16:00:00,USER-184,19561.415110971633,Rejected,642.6892675156212,402.7565743780359,,,,,,0
185,185,2023-01-08 17:00:00,0,2023-01-08 17:00:00,USER-185,15349.036293314328,Cancellation,519.2543986807477,831.9151796819491,,,,,,0
186,186,2023-01-08 18:00:00,0,2023-01-08 18:00:00,USER-186,25624.835191666807,Cancellation,332.8946614437812,620.5010375876707,,,,,,0
187,187,2023-01-08 19:00:00,0,2023-01-08 19:00:00,USER-187,26366.35754547465,Cancellation,495.56259522858204,777.4525078566775,,,,,,0
188,188,2023-01-08 20:00:00,0,2023-01-08 20:00:00,USER-188,5946.250962189036,Rejected,724.4791937567295,407.6294927232866,,,,,,0
189,189,2023-01-08 21:00:00,0,2023-01-08 21:00:00,USER-189,4950.775894826043,Cancellation,638.3870628694037,745.5086346280833,,,,,,0
190,190,2023-01-08 22:00:00,0,2023-01-08 22:00:00,USER-190,19281.626855043985,Cancellation,499.53231264284824,528.1303537178783,,,,,,0
191,191,2023-01-08 23:00:00,1,2023-01-08 23:00:00,USER-191,9735.546693806104,Rejected,405.49263539902347,397.73207886717137,,,,,,0
192,192,2023-01-09 00:00:00,1,2023-01-09 00:00:00,USER-192,1538.550844187867,Rejected,647.4875914426252,718.684861313528,,,,,,0
193,193,2023-01-09 01:00:00,0,2023-01-09 01:00:00,USER-193,26770.6374115257,Rejected,788.1554155204954,719.1061036884046,,,,,,0
194,194,2023-01-09 02:00:00,0,2023-01-09 02:00:00,USER-194,7580.12225007044,LoanReturned,655.4499949087526,847.7383487752336,0.0,1.2917863585278935,0.9033553617549888,0.8259981191935374,0.0,1
195,195,2023-01-09 03:00:00,0,2023-01-09 03:00:00,USER-195,27949.138898888465,Rejected,747.0971200576233,729.5154939889902,,,,,,0
196,196,2023-01-09 04:00:00,0,2023-01-09 04:00:00,USER-196,21805.599075469356,Rejected,586.8403112049041,379.89698635992033,,,,,,0
197,197,2023-01-09 05:00:00,1,2023-01-09 05:00:00,USER-197,23116.951207433045,Cancellation,694.8841087075659,477.39960798215054,,,,,,0
198,198,2023-01-09 06:00:00,1,2023-01-09 06:00:00,USER-198,6842.383378001652,Rejected,792.9247255780938,548.4498045101303,,,,,,0
199,199,2023-01-09 07:00:00,0,2023-01-09 07:00:00,USER-199,7791.638342887574,Rejected,725.2484380422603,369.6590431403873,,,,,,0
200,200,2023-01-09 08:00:00,0,2023-01-09 08:00:00,USER-200,16116.764860897907,Cancellation,800.4196743689802,733.4214359462977,,,,,,0
201,201,2023-01-09 09:00:00,0,2023-01-09 09:00:00,USER-201,5990.895726846003,LoanReturned,537.1267811638329,589.6841958519226,0.0,0.5465261224162933,1.1845085755764009,0.5646091891962451,0.0,1
202,202,2023-01-09 10:00:00,0,2023-01-09 10:00:00,USER-202,9857.519087807936,Rejected,797.3211403198811,819.4472630026644,,,,,,0
203,203,2023-01-09 11:00:00,1,2023-01-09 11:00:00,USER-203,10322.411860486329,Cancellation,641.8619789649392,624.1194794892011,,,,,,0
204,204,2023-01-09 12:00:00,0,2023-01-09 12:00:00,USER-204,5629.268064330158,Rejected,778.5268213449315,587.5944960560396,,,,,,0
205,205,2023-01-09 13:00:00,0,2023-01-09 13:00:00,USER-205,6950.3021684596615,LoanReturned,321.65709174080945,339.2838341130754,0.0,1.1014740124331133,1.4765909371069936,0.5653578465893593,0.0,1
206,206,2023-01-09 14:00:00,0,2023-01-09 14:00:00,USER-206,23868.00341823944,Rejected,661.8188100524449,382.1402477195178,,,,,,0
207,207,2023-01-09 15:00:00,0,2023-01-09 15:00:00,USER-207,5848.679781870783,Rejected,766.3862933828443,767.2393422202831,,,,,,0
208,208,2023-01-09 16:00:00,0,2023-01-09 16:00:00,USER-208,1825.264363473752,Rejected,395.8111185037599,844.8717878041946,,,,,,0
209,209,2023-01-09 17:00:00,0,2023-01-09 17:00:00,USER-209,19251.293336239214,Cancellation,663.9828134057077,528.3485247440483,,,,,,0
210,210,2023-01-09 18:00:00,0,2023-01-09 18:00:00,USER-210,29303.510462381048,Cancellation,753.7250928191473,745.547346048711,,,,,,0
211,211,2023-01-09 19:00:00,0,2023-01-09 19:00:00,USER-211,10605.20062407052,Cancellation,458.3721532979504,645.1721714818584,,,,,,0
212,212,2023-01-09 20:00:00,0,2023-01-09 20:00:00,USER-212,4441.015392691317,Cancellation,522.8854803485156,827.4826005194425,,,,,,0
213,213,2023-01-09 21:00:00,0,2023-01-09 21:00:00,USER-213,17541.232435658392,LoanReturned,613.2347451745707,430.9754794942513,0.0,0.9168513716506899,1.3628789657462503,0.6824274086984379,0.0,1
214,214,2023-01-09 22:00:00,0,2023-01-09 22:00:00,USER-214,27284.272121773738,Rejected,585.5422288865092,599.6596586543687,,,,,,0
215,215,2023-01-09 23:00:00,0,2023-01-09 23:00:00,USER-215,23737.791615025886,LoanReturned,321.5541661704246,524.8377000884276,0.0,0.19822550297748762,0.889935292269326,0.5810308478811174,0.0,1
216,216,2023-01-10 00:00:00,0,2023-01-10 00:00:00,USER-216,19052.960183968764,Rejected,354.26965394697737,597.9437867686584,,,,,,0
217,217,2023-01-10 01:00:00,0,2023-01-10 01:00:00,USER-217,10136.638401620383,Rejected,355.2566186173987,447.8719458803704,,,,,,0
218,218,2023-01-10 02:00:00,0,2023-01-10 02:00:00,USER-218,16714.525025010378,Rejected,444.2473480245462,573.7603894936592,,,,,,0
219,219,2023-01-10 03:00:00,0,2023-01-10 03:00:00,USER-219,3646.1003978234057,Rejected,435.2252620413471,643.6422806986209,,,,,,0
220,220,2023-01-10 04:00:00,0,2023-01-10 04:00:00,USER-220,20689.417304139428,Cancellation,708.2223110827398,344.6687361997206,,,,,,0
221,221,2023-01-10 05:00:00,0,2023-01-10 05:00:00,USER-221,22027.784548031876,Rejected,615.0094123088795,708.6429901441927,,,,,,0
222,222,2023-01-10 06:00:00,0,2023-01-10 06:00:00,USER-222,28985.917064387646,Rejected,720.1868465548825,688.5876297382295,,,,,,0
223,223,2023-01-10 07:00:00,0,2023-01-10 07:00:00,USER-223,8551.523403607078,Rejected,338.4428315759786,784.2516807983169,,,,,,0
224,224,2023-01-10 08:00:00,0,2023-01-10 08:00:00,USER-224,1535.2361522476567,Rejected,566.8678306093803,534.221103495459,,,,,,0
225,225,2023-01-10 09:00:00,0,2023-01-10 09:00:00,USER-225,16822.645468387367,Rejected,478.0765685958982,333.91802293809474,,,,,,0
226,226,2023-01-10 10:00:00,3,2023-01-10 10:00:00,USER-226,21496.92462750762,Cancellation,767.4666209156605,553.8036209619278,,,,,,0
227,227,2023-01-10 11:00:00,0,2023-01-10 11:00:00,USER-227,23921.81680060665,Cancellation,689.2840363004468,375.6850446340788,,,,,,0
228,228,2023-01-10 12:00:00,1,2023-01-10 12:00:00,USER-228,6618.429057719507,Rejected,778.0921589547379,656.0957474369998,,,,,,0
229,229,2023-01-10 13:00:00,0,2023-01-10 13:00:00,USER-229,8590.833202073685,Rejected,325.53491732333305,325.9223382722182,,,,,,0
230,230,2023-01-10 14:00:00,0,2023-01-10 14:00:00,USER-230,15865.136832751594,Rejected,696.4529192616303,505.69802342523235,,,,,,0
231,231,2023-01-10 15:00:00,0,2023-01-10 15:00:00,USER-231,10587.423489130053,LoanReturned,597.004593687768,345.56359416812245,0.0,1.5091789745829718,1.3406432661119618,0.6769490195532005,0.0,1
232,232,2023-01-10 16:00:00,0,2023-01-10 16:00:00,USER-232,25954.833111035907,Rejected,753.7500159585611,301.8515387393818,,,,,,0
233,233,2023-01-10 17:00:00,0,2023-01-10 17:00:00,USER-233,14739.044458422888,Rejected,578.9383250092015,828.3064731458755,,,,,,0
234,234,2023-01-10 18:00:00,0,2023-01-10 18:00:00,USER-234,24187.780678958086,LoanIssued,597.11499284605,847.8700414144541,0.0,1.3971985221777818,0.2296347192822064,0.5171807885087022,0.0,1
235,235,2023-01-10 19:00:00,0,2023-01-10 19:00:00,USER-235,17837.97305398826,Cancellation,328.47205951813584,605.5266233424973,,,,,,0
236,236,2023-01-10 20:00:00,0,2023-01-10 20:00:00,USER-236,23419.614106896246,Cancellation,667.6875757697817,431.42571747001614,,,,,,0
237,237,2023-01-10 21:00:00,0,2023-01-10 21:00:00,USER-237,10647.516609379392,Rejected,450.2269315827775,801.1044702447616,,,,,,0
238,238,2023-01-10 22:00:00,0,2023-01-10 22:00:00,USER-238,25111.082035979023,Rejected,310.83165719835125,807.6701283918587,,,,,,0
239,239,2023-01-10 23:00:00,0,2023-01-10 23:00:00,USER-239,8962.597150979625,LoanReturned,336.54043937831653,769.9798901438883,1.0,1.3221076067077926,0.06455273538292289,0.7455175875265901,0.0,1
240,240,2023-01-11 00:00:00,2,2023-01-11 00:00:00,USER-240,16836.865432095434,LoanReturned,826.5070849313141,599.4034915120601,0.0,0.9505607588809216,0.7996998748554215,0.6493871396803566,0.0,1
241,241,2023-01-11 01:00:00,2,2023-01-11 01:00:00,USER-241,7206.2062820423525,Rejected,490.3425092689158,341.0861884928151,,,,,,0
242,242,2023-01-11 02:00:00,1,2023-01-11 02:00:00,USER-242,14790.269127159607,Rejected,777.4415957416375,348.6414101452388,,,,,,0
243,243,2023-01-11 03:00:00,0,2023-01-11 03:00:00,USER-243,10227.08107575239,Rejected,827.8224787380907,793.1408832419604,,,,,,0
244,244,2023-01-11 04:00:00,0,2023-01-11 04:00:00,USER-244,8734.399488479212,Rejected,818.7969538605275,781.7047661014761,,,,,,0
245,245,2023-01-11 05:00:00,1,2023-01-11 05:00:00,USER-245,29042.56552281309,Cancellation,784.9488823846812,538.9184870496697,,,,,,0
246,246,2023-01-11 06:00:00,0,2023-01-11 06:00:00,USER-246,5642.149059115188,Rejected,792.1641518537156,480.48504071203394,,,,,,0
247,247,2023-01-11 07:00:00,3,2023-01-11 07:00:00,USER-247,23832.449286264462,Cancellation,458.9544243875233,654.2681560792562,,,,,,0
248,248,2023-01-11 08:00:00,3,2023-01-11 08:00:00,USER-248,29540.783825013234,Rejected,383.30843964319706,743.8433715405387,,,,,,0
249,249,2023-01-11 09:00:00,0,2023-01-11 09:00:00,USER-249,1577.143028462257,LoanReturned,651.594409148358,702.4267181285015,1.0,0.37542364847841087,1.4615546642082908,1.1245024449145018,0.0,1
250,250,2023-01-11 10:00:00,0,2023-01-11 10:00:00,USER-250,21271.795007220757,Rejected,568.4580755278531,638.5816159278885,,,,,,0
251,251,2023-01-11 11:00:00,0,2023-01-11 11:00:00,USER-251,8334.442361132325,LoanReturned,354.31069528234406,427.33107444465725,0.0,1.5026232498433103,1.064604671162861,1.1007103163568854,0.0,1
252,252,2023-01-11 12:00:00,0,2023-01-11 12:00:00,USER-252,2174.146905520829,Rejected,672.6477238123259,444.37767807139335,,,,,,0
253,253,2023-01-11 13:00:00,0,2023-01-11 13:00:00,USER-253,12683.797789742293,LoanReturned,609.5730041166254,698.2371147687359,0.0,0.6000415941522669,0.4577136053754468,0.7102931879536009,0.0,1
254,254,2023-01-11 14:00:00,0,2023-01-11 14:00:00,USER-254,28121.316494955376,Rejected,774.6870704457415,741.4409188480671,,,,,,0
255,255,2023-01-11 15:00:00,0,2023-01-11 15:00:00,USER-255,1341.187736642933,Rejected,635.0510876286193,363.87435345477445,,,,,,0
256,256,2023-01-11 16:00:00,1,2023-01-11 16:00:00,USER-256,18048.68506596367,Cancellation,615.6703988469645,403.01337624121834,,,,,,0
257,257,2023-01-11 17:00:00,0,2023-01-11 17:00:00,USER-257,15540.497879264405,Rejected,542.4134478329454,674.2586441975543,,,,,,0
258,258,2023-01-11 18:00:00,0,2023-01-11 18:00:00,USER-258,26328.140766760378,Rejected,554.5328884388787,513.9426231092706,,,,,,0
259,259,2023-01-11 19:00:00,0,2023-01-11 19:00:00,USER-259,3436.049721098144,Rejected,824.9096748385139,609.8110769990669,,,,,,0
260,260,2023-01-11 20:00:00,0,2023-01-11 20:00:00,USER-260,20764.25486671286,Rejected,376.1453051701316,638.1482239605998,,,,,,0
261,261,2023-01-11 21:00:00,7,2023-01-11 21:00:00,USER-261,20723.181254565043,Rejected,545.4203502202029,726.9119069970325,,,,,,0
262,262,2023-01-11 22:00:00,0,2023-01-11 22:00:00,USER-262,20403.320489006215,Rejected,660.7049786597636,743.1443228942992,,,,,,0
263,263,2023-01-11 23:00:00,0,2023-01-11 23:00:00,USER-263,28327.700353116074,Rejected,538.1558550747197,454.0529348938011,,,,,,0
264,264,2023-01-12 00:00:00,0,2023-01-12 00:00:00,USER-264,24869.53834119953,Cancellation,455.76859487241677,597.7132009071943,,,,,,0
265,265,2023-01-12 01:00:00,0,2023-01-12 01:00:00,USER-265,2217.209061061674,Cancellation,458.04655391957016,367.93816624203413,,,,,,0
266,266,2023-01-12 02:00:00,0,2023-01-12 02:00:00,USER-266,14661.402670430882,Rejected,428.5108254417437,763.1083427836518,,,,,,0
267,267,2023-01-12 03:00:00,0,2023-01-12 03:00:00,USER-267,12540.638629838671,LoanReturned,489.1467603206993,764.9963660832576,0.0,0.03420080052374604,1.0031570292106649,0.8328395801623858,1.0,1
268,268,2023-01-12 04:00:00,0,2023-01-12 04:00:00,USER-268,9994.26941163326,Rejected,779.4211265709619,464.72814544970106,,,,,,0
269,269,2023-01-12 05:00:00,0,2023-01-12 05:00:00,USER-269,14088.765029468821,LoanReturned,577.8735026776474,388.3411140821234,0.0,1.6690161021684666,0.05986156965705247,1.1690544737881912,0.0,1
270,270,2023-01-12 06:00:00,0,2023-01-12 06:00:00,USER-270,12141.631362853346,LoanReturned,432.1313004428001,338.5504780101466,0.0,1.4639670758172596,0.7059294309907274,0.866867461547187,0.0,1
271,271,2023-01-12 07:00:00,0,2023-01-12 07:00:00,USER-271,13537.683096481294,Rejected,511.4896943645928,616.2370430513722,,,,,,0
272,272,2023-01-12 08:00:00,0,2023-01-12 08:00:00,USER-272,29398.594102650633,Rejected,358.2067266432124,350.2854552199339,,,,,,0
273,273,2023-01-12 09:00:00,1,2023-01-12 09:00:00,USER-273,3570.3562677378422,Rejected,797.2196568563058,674.3271645413299,,,,,,0
274,274,2023-01-12 10:00:00,0,2023-01-12 10:00:00,USER-274,27744.695225323165,Rejected,524.5088076502876,672.9695205687805,,,,,,0
275,275,2023-01-12 11:00:00,0,2023-01-12 11:00:00,USER-275,14926.864690659775,Cancellation,839.2151625261916,637.6930739223935,,,,,,0
276,276,2023-01-12 12:00:00,0,2023-01-12 12:00:00,USER-276,19088.525119486694,Cancellation,491.1463252943856,782.1082760247019,,,,,,0
277,277,2023-01-12 13:00:00,0,2023-01-12 13:00:00,USER-277,25075.306031913122,LoanReturned,759.9958259749167,508.0543810010225,0.0,1.058556604244466,0.35588352511999355,1.0939032892575993,1.0,1
278,278,2023-01-12 14:00:00,0,2023-01-12 14:00:00,USER-278,11453.427845328411,Rejected,441.01192231029927,796.2482704435176,,,,,,0
279,279,2023-01-12 15:00:00,0,2023-01-12 15:00:00,USER-279,13482.23533455104,Cancellation,341.8840913576812,320.30895286537196,,,,,,0
280,280,2023-01-12 16:00:00,1,2023-01-12 16:00:00,USER-280,12876.035928082705,Cancellation,317.4533489205904,362.01634335677414,,,,,,0
281,281,2023-01-12 17:00:00,0,2023-01-12 17:00:00,USER-281,11867.199653537036,Rejected,633.3926346546309,526.7130593851439,,,,,,0
282,282,2023-01-12 18:00:00,0,2023-01-12 18:00:00,USER-282,27840.350327759952,Rejected,471.36551942047413,626.6961602787154,,,,,,0
283,283,2023-01-12 19:00:00,0,2023-01-12 19:00:00,USER-283,25038.96684459735,Cancellation,543.9359342617056,317.8066001516511,,,,,,0
284,284,2023-01-12 20:00:00,0,2023-01-12 20:00:00,USER-284,4160.999706026307,Cancellation,750.2558695804374,612.0889592833453,,,,,,0
285,285,2023-01-12 21:00:00,0,2023-01-12 21:00:00,USER-285,4135.577221835785,Rejected,436.4594471321412,469.0690740656673,,,,,,0
286,286,2023-01-12 22:00:00,0,2023-01-12 22:00:00,USER-286,13408.215930736744,Rejected,469.7588622042023,787.9307442965061,,,,,,0
287,287,2023-01-12 23:00:00,0,2023-01-12 23:00:00,USER-287,3861.0639252514625,Cancellation,764.9349017822669,593.306525417802,,,,,,0
288,288,2023-01-13 00:00:00,0,2023-01-13 00:00:00,USER-288,18953.69976286247,Rejected,571.0192503389272,623.3416495195886,,,,,,0
289,289,2023-01-13 01:00:00,0,2023-01-13 01:00:00,USER-289,5167.0566105902835,Rejected,755.2158418788681,820.0919961131858,,,,,,0
290,290,2023-01-13 02:00:00,0,2023-01-13 02:00:00,USER-290,16148.824655037231,Rejected,505.96180190647397,720.2940646600265,,,,,,0
291,291,2023-01-13 03:00:00,0,2023-01-13 03:00:00,USER-291,1209.378463107815,Rejected,519.1034894549097,541.0502963807211,,,,,,0
292,292,2023-01-13 04:00:00,0,2023-01-13 04:00:00,USER-292,10181.294103966755,Rejected,391.92609897804095,562.2837882258107,,,,,,0
293,293,2023-01-13 05:00:00,0,2023-01-13 05:00:00,USER-293,20638.53098650701,Rejected,803.9902194772314,656.3581277076694,,,,,,0
294,294,2023-01-13 06:00:00,0,2023-01-13 06:00:00,USER-294,15037.129266607604,LoanReturned,793.2310317069353,410.1095691577822,0.0,0.021092137026740832,0.07379722734334676,1.0784623437691152,0.0,1
295,295,2023-01-13 07:00:00,0,2023-01-13 07:00:00,USER-295,29369.815093970654,Cancellation,841.3193580106255,348.75796227176744,,,,,,0
296,296,2023-01-13 08:00:00,0,2023-01-13 08:00:00,USER-296,26349.010085920112,Rejected,521.3459199433414,471.18008377009016,,,,,,0
297,297,2023-01-13 09:00:00,0,2023-01-13 09:00:00,USER-297,11413.052592251384,Rejected,750.2382179672531,728.1105388649266,,,,,,0
298,298,2023-01-13 10:00:00,0,2023-01-13 10:00:00,USER-298,2319.1097026959633,Rejected,528.2245524196652,441.52808932347307,,,,,,0
299,299,2023-01-13 11:00:00,0,2023-01-13 11:00:00,USER-299,25523.162703335547,Cancellation,549.864333906535,371.91756018475587,,,,,,0
300,300,2023-01-13 12:00:00,0,2023-01-13 12:00:00,USER-300,27425.79499912547,Rejected,756.4996664771535,420.4624291542431,,,,,,0
301,301,2023-01-13 13:00:00,0,2023-01-13 13:00:00,USER-301,24798.194409152067,LoanReturned,397.55172398751984,673.4351016031385,0.0,0.38711729719716703,0.37486557105927815,1.1589022804683993,0.0,1
302,302,2023-01-13 14:00:00,0,2023-01-13 14:00:00,USER-302,4710.548286673181,Rejected,421.1710139539638,637.6714311814353,,,,,,0
303,303,2023-01-13 15:00:00,0,2023-01-13 15:00:00,USER-303,29939.538897956343,Cancellation,473.1005322176983,678.57324851304,,,,,,0
304,304,2023-01-13 16:00:00,0,2023-01-13 16:00:00,USER-304,8498.94242503044,Rejected,733.4984678750316,477.07696747421016,,,,,,0
305,305,2023-01-13 17:00:00,4,2023-01-13 17:00:00,USER-305,22001.942471442733,Rejected,504.9583521524455,795.4708698132995,,,,,,0
306,306,2023-01-13 18:00:00,0,2023-01-13 18:00:00,USER-306,27333.011413735923,LoanReturned,496.9925145544189,548.47369653048,0.0,0.7684848095589017,1.0836906469916525,0.7139904502112977,1.0,1
307,307,2023-01-13 19:00:00,0,2023-01-13 19:00:00,USER-307,7834.926315590574,Cancellation,849.348989890383,582.5421675598191,,,,,,0
308,308,2023-01-13 20:00:00,0,2023-01-13 20:00:00,USER-308,27339.498085634918,Rejected,511.0933787047137,821.84438680117,,,,,,0
309,309,2023-01-13 21:00:00,0,2023-01-13 21:00:00,USER-309,9974.965796651142,Rejected,436.2737949735729,838.6024973697366,,,,,,0
310,310,2023-01-13 22:00:00,0,2023-01-13 22:00:00,USER-310,29315.983449137628,LoanReturned,642.7675230105187,663.8484992541034,0.0,1.0677443695189148,0.8267831734001411,0.5304119733729241,0.0,1
311,311,2023-01-13 23:00:00,0,2023-01-13 23:00:00,USER-311,9156.540591033763,Cancellation,741.0339735752505,819.6472559166851,,,,,,0
312,312,2023-01-14 00:00:00,0,2023-01-14 00:00:00,USER-312,28649.63891797722,LoanIssued,338.2843085477376,597.8290624872438,0.0,1.2038626784625104,0.03515234743118256,0.5727676136225883,0.0,1
313,313,2023-01-14 01:00:00,2,2023-01-14 01:00:00,USER-313,2552.7948758875723,Rejected,640.3907271261612,469.00562006172447,,,,,,0
314,314,2023-01-14 02:00:00,0,2023-01-14 02:00:00,USER-314,21568.88833842458,LoanReturned,319.65450073412364,473.30107078159773,0.0,1.340063586262584,0.6146066297309941,0.8999082632383602,0.0,1
315,315,2023-01-14 03:00:00,0,2023-01-14 03:00:00,USER-315,16431.22288127311,Cancellation,589.4827930387348,607.4173244352901,,,,,,0
316,316,2023-01-14 04:00:00,0,2023-01-14 04:00:00,USER-316,14858.43523655919,Rejected,441.345360066795,632.7698663603592,,,,,,0
317,317,2023-01-14 05:00:00,0,2023-01-14 05:00:00,USER-317,7481.33511341936,Rejected,468.6529337202521,541.7893884558619,,,,,,0
318,318,2023-01-14 06:00:00,0,2023-01-14 06:00:00,USER-318,21462.27790351827,Cancellation,556.9027801903105,786.0743159315141,,,,,,0
319,319,2023-01-14 07:00:00,0,2023-01-14 07:00:00,USER-319,6533.475251942906,Rejected,809.9091034100729,534.6828652924528,,,,,,0
320,320,2023-01-14 08:00:00,0,2023-01-14 08:00:00,USER-320,17032.41208355828,Rejected,690.8670186233321,450.3830058487173,,,,,,0
321,321,2023-01-14 09:00:00,0,2023-01-14 09:00:00,USER-321,8344.115528167273,Rejected,815.265077956473,304.3900330889469,,,,,,0
322,322,2023-01-14 10:00:00,0,2023-01-14 10:00:00,USER-322,28713.020013659327,LoanReturned,662.9840525072727,833.8131029867003,0.0,0.9446235736679264,1.1282566568003878,0.871194580512527,0.0,1
