date,sku,category,sales_units,sales_revenue
2022-04-30,SKU_042,Пальто,59,423898.3473549722
2022-04-30,SKU_043,Плащи,21,264885.9013888918
2022-04-30,SKU_044,Куртки,82,1015035.9032335315
2022-04-30,SKU_045,Куртки,83,328624.2299386984
2022-04-30,SKU_046,Пальто,53,456148.9571743552
2022-04-30,SKU_047,Куртки,100,1104556.6488281463
2022-04-30,SKU_048,Жакеты,24,315807.94710188056
2022-04-30,SKU_049,Куртки,88,548896.9875509561
2022-04-30,SKU_050,Плащи,16,77810.13789363405
2022-04-30,SKU_051,Плащи,23,258633.71019896734
2022-04-30,SKU_052,Плащи,24,300564.3263955912
2022-04-30,SKU_053,Плащи,21,137185.81453064212
2022-04-30,SKU_054,Жакеты,24,78007.08394052328
2022-04-30,SKU_055,Пуховики,80,1138144.1950691883
2022-04-30,SKU_056,Пальто,50,358421.8137068895
2022-04-30,SKU_057,Плащи,13,113499.97823914414
2022-04-30,SKU_058,Куртки,80,1031218.5101436211
2022-04-30,SKU_059,Плащи,26,280383.2595592769
2022-04-30,SKU_060,Куртки,94,1086434.0977122237
2022-04-30,SKU_061,Куртки,76,358562.7612888611
2022-04-30,SKU_062,Плащи,17,153660.00221589205
2022-04-30,SKU_063,Жакеты,33,364491.50731904025
2022-04-30,SKU_064,Куртки,79,392720.8723858268
2022-04-30,SKU_065,Куртки,84,359050.78038876224
2022-04-30,SKU_066,Плащи,19,280595.58080237056
2022-04-30,SKU_067,Куртки,84,732166.3932679477
2022-04-30,SKU_068,Куртки,86,463607.01746039727
2022-04-30,SKU_069,Плащи,20,299025.9619370603
2022-04-30,SKU_070,Плащи,13,189155.8703678061
2022-04-30,SKU_071,Пальто,64,592500.1534011052
2022-04-30,SKU_072,Жакеты,30,404228.17384384247
2022-04-30,SKU_073,Жакеты,32,142502.1570700138
2022-04-30,SKU_074,Куртки,88,495028.8273654561
2022-04-30,SKU_075,Жакеты,37,410872.11621690297
2022-04-30,SKU_076,Куртки,95,1235626.5106643077
2022-04-30,SKU_077,Пальто,82,1076841.6951420465
2022-04-30,SKU_078,Плащи,18,130654.90174659248
2022-04-30,SKU_079,Плащи,19,257279.21439395708
2022-04-30,SKU_080,Плащи,15,195931.04750966496
2022-04-30,SKU_081,Жакеты,31,439060.90267104184
2022-04-30,SKU_082,Пальто,78,952335.4202295388
2022-04-30,SKU_083,Жакеты,32,342299.1139611191
2022-04-30,SKU_084,Жакеты,34,324663.486674913
2022-04-30,SKU_085,Пальто,63,430899.58581406757
2022-04-30,SKU_086,Пальто,73,1038186.6368924316
2022-04-30,SKU_087,Пальто,55,806169.6432800519
2022-04-30,SKU_088,Пальто,70,398368.08701109374
2022-04-30,SKU_089,Плащи,27,161182.7149808821
2022-04-30,SKU_090,Пуховики,69,573595.5369668453
2022-04-30,SKU_091,Пуховики,81,634190.6225645185
2022-04-30,SKU_092,Пальто,52,776253.2447249148
2022-04-30,SKU_093,Пуховики,88,377258.48906288313
2022-04-30,SKU_094,Пуховики,87,194443.23624915408
2022-04-30,SKU_095,Пальто,66,555760.8076273869
2022-04-30,SKU_096,Пуховики,81,350300.31281005923
2022-04-30,SKU_097,Жакеты,36,243507.39118477845
2022-04-30,SKU_098,Куртки,75,875566.2599801483
2022-04-30,SKU_099,Куртки,88,1000755.2733444358
2022-04-30,SKU_100,Пальто,67,402320.949703431
2022-04-30,SKU_101,Плащи,23,208219.5289359149
2022-04-30,SKU_102,Пальто,61,525489.5629331366
2022-04-30,SKU_103,Плащи,16,164357.18458266623
2022-04-30,SKU_104,Куртки,81,425736.29499168013
2022-04-30,SKU_105,Пальто,55,531757.6560057888
2022-04-30,SKU_106,Жакеты,26,382865.78609695303
2022-04-30,SKU_107,Пуховики,88,732833.0229856166
2022-04-30,SKU_108,Плащи,21,289364.96904716524
2022-04-30,SKU_109,Пуховики,73,558240.2528693968
2022-04-30,SKU_110,Пуховики,87,569938.6791026782
2022-04-30,SKU_111,Пальто,62,643953.3097966353
2022-04-30,SKU_112,Пуховики,91,973337.1625814468
2022-04-30,SKU_113,Жакеты,28,370556.99368617276
2022-04-30,SKU_114,Пуховики,87,434339.53838119906
2022-04-30,SKU_115,Пальто,75,636713.5453876335
2022-04-30,SKU_116,Жакеты,27,254773.47392242326
2022-04-30,SKU_117,Куртки,84,1007260.9836224894
2022-04-30,SKU_118,Пуховики,81,207914.77165741872
2022-04-30,SKU_119,Пальто,66,985324.3382641186
2022-04-30,SKU_120,Куртки,92,746053.6387331678
2022-04-30,SKU_121,Куртки,65,366228.48881826096
2022-04-30,SKU_122,Плащи,16,215766.75663138187
2022-04-30,SKU_123,Жакеты,34,398491.698062657
2022-04-30,SKU_124,Пуховики,83,1194364.5229388454
2022-04-30,SKU_125,Пальто,46,289788.6821929672
2022-04-30,SKU_126,Плащи,19,174532.94680836602
2022-04-30,SKU_127,Жакеты,32,302073.66717506875
2022-04-30,SKU_128,Плащи,23,339119.1435310977
2022-04-30,SKU_129,Жакеты,29,86405.53851431033
2022-04-30,SKU_130,Жакеты,37,221040.26627713448
2022-04-30,SKU_131,Пуховики,84,376474.84601617785
2022-04-30,SKU_132,Жакеты,35,192156.05988502133
2022-04-30,SKU_133,Плащи,22,182790.04404302628
2022-04-30,SKU_134,Жакеты,27,184813.0903500113
2022-04-30,SKU_135,Пуховики,96,684574.9505782214
2022-04-30,SKU_136,Пуховики,85,1102855.520502574
2022-04-30,SKU_137,Плащи,11,154992.40737794896
2022-04-30,SKU_138,Куртки,74,215740.31787726126
2022-04-30,SKU_139,Куртки,79,372559.5229909749
2022-04-30,SKU_140,Жакеты,26,278846.50868652907
2022-04-30,SKU_141,Пальто,71,473030.9791363593
2022-04-30,SKU_142,Жакеты,42,222773.35239207736
2022-04-30,SKU_143,Плащи,21,122614.33063837027
2022-04-30,SKU_144,Плащи,18,111476.87883183252
2022-04-30,SKU_145,Плащи,18,234588.73201237383
2022-04-30,SKU_146,Плащи,21,79297.62348367387
2022-04-30,SKU_147,Плащи,20,224316.85919663083
2022-04-30,SKU_148,Пуховики,73,670626.1580856044
2022-04-30,SKU_149,Куртки,91,532771.4999353456
2022-04-30,SKU_150,Плащи,20,149143.0226760319
2022-05-31,SKU_001,Плащи,29,192324.28495501954
2022-05-31,SKU_002,Жакеты,29,399874.32246274926
2022-05-31,SKU_003,Пуховики,36,199357.89271200934
2022-05-31,SKU_004,Жакеты,38,395958.919547433
2022-05-31,SKU_005,Жакеты,35,70236.7715328687
2022-05-31,SKU_006,Куртки,51,335753.15174955403
2022-05-31,SKU_007,Пуховики,38,226561.94153006634
2022-05-31,SKU_008,Пуховики,50,207026.3045429121
2022-05-31,SKU_009,Пуховики,53,473987.6099496795
2022-05-31,SKU_010,Жакеты,39,323808.7954790045
2022-05-31,SKU_011,Плащи,26,286043.3791169114
2022-05-31,SKU_012,Пуховики,45,247606.21527213504
2022-05-31,SKU_013,Жакеты,27,139688.05830896873
2022-05-31,SKU_014,Куртки,58,242891.4457983896
2022-05-31,SKU_015,Плащи,25,121098.37136124783
2022-05-31,SKU_016,Куртки,44,407234.34515391913
2022-05-31,SKU_017,Плащи,33,239245.7173838995
2022-05-31,SKU_018,Жакеты,26,73933.57952283576
2022-05-31,SKU_019,Пальто,38,201434.21448356626
2022-05-31,SKU_020,Плащи,23,119815.94278874176
2022-05-31,SKU_021,Куртки,46,508389.9551581934
2022-05-31,SKU_022,Жакеты,35,394083.1184156211
2022-05-31,SKU_023,Плащи,32,125604.16286061436
2022-05-31,SKU_024,Пальто,34,509001.2943916323
2022-05-31,SKU_025,Пальто,33,180449.05512409727
2022-05-31,SKU_026,Пуховики,44,646623.7547362774
2022-05-31,SKU_027,Пуховики,42,308426.20927175425
2022-05-31,SKU_028,Куртки,46,111764.33827452794
2022-05-31,SKU_029,Плащи,27,175120.00805736572
2022-05-31,SKU_030,Плащи,29,297150.4569524141
2022-05-31,SKU_031,Пуховики,37,401419.3221978428
2022-05-31,SKU_032,Плащи,25,222553.73957806933
2022-05-31,SKU_033,Плащи,30,234635.43418350574
2022-05-31,SKU_034,Пальто,24,220502.6437902543
2022-05-31,SKU_035,Пуховики,41,397907.3538277168
2022-05-31,SKU_036,Жакеты,34,103737.17023906013
2022-05-31,SKU_037,Пуховики,39,265414.8092231321
2022-05-31,SKU_038,Жакеты,27,138998.13833537648
2022-05-31,SKU_039,Пальто,42,522514.3069834231
2022-05-31,SKU_040,Куртки,61,494948.40311570844
2022-05-31,SKU_041,Плащи,41,606164.5340969512
2022-05-31,SKU_042,Пальто,27,193987.3792980381
2022-05-31,SKU_043,Плащи,19,239658.67268518783
2022-05-31,SKU_044,Куртки,65,804601.6306119458
2022-05-31,SKU_045,Куртки,58,229641.02814993382
2022-05-31,SKU_046,Пальто,36,309837.02751465637
2022-05-31,SKU_047,Куртки,51,563323.8909023546
2022-05-31,SKU_048,Жакеты,40,526346.5785031343
2022-05-31,SKU_049,Куртки,62,386722.8775927191
2022-05-31,SKU_050,Плащи,16,77810.13789363405
2022-05-31,SKU_051,Плащи,32,359838.2054942154
2022-05-31,SKU_052,Плащи,33,413275.9487939379
2022-05-31,SKU_053,Плащи,26,169849.10370460452
2022-05-31,SKU_054,Жакеты,29,94258.55976146563
2022-05-31,SKU_055,Пуховики,45,640206.1097264183
2022-05-31,SKU_056,Пальто,25,179210.90685344476
2022-05-31,SKU_057,Плащи,19,165884.58358028758
2022-05-31,SKU_058,Куртки,63,812084.5767381017
2022-05-31,SKU_059,Плащи,31,334303.11716683017
2022-05-31,SKU_060,Куртки,46,531659.2393059818
2022-05-31,SKU_061,Куртки,51,240614.48454910418
2022-05-31,SKU_062,Плащи,25,225970.5914939589
2022-05-31,SKU_063,Жакеты,32,353446.31012755417
2022-05-31,SKU_064,Куртки,52,258499.81473497459
2022-05-31,SKU_065,Куртки,52,222269.53071685284
2022-05-31,SKU_066,Плащи,22,324900.1461922186
2022-05-31,SKU_067,Куртки,42,366083.19663397386
2022-05-31,SKU_068,Куртки,41,221021.95018460802
2022-05-31,SKU_069,Плащи,29,433587.64480873744
2022-05-31,SKU_070,Плащи,22,320109.93446859496
2022-05-31,SKU_071,Пальто,47,435117.3001539366
2022-05-31,SKU_072,Жакеты,32,431176.7187667653
2022-05-31,SKU_073,Жакеты,29,129142.57984470001
2022-05-31,SKU_074,Куртки,47,264390.39643382316
2022-05-31,SKU_075,Жакеты,34,377558.1608479649
2022-05-31,SKU_076,Куртки,53,689349.5270021928
2022-05-31,SKU_077,Пальто,23,302040.96327154967
2022-05-31,SKU_078,Плащи,32,232275.3808828311
2022-05-31,SKU_079,Плащи,29,392689.32723288186
2022-05-31,SKU_080,Плащи,20,261241.3966795533
2022-05-31,SKU_081,Жакеты,32,453224.15759591415
2022-05-31,SKU_082,Пальто,33,402911.1393278818
2022-05-31,SKU_083,Жакеты,37,395783.35051754396
2022-05-31,SKU_084,Жакеты,34,324663.486674913
2022-05-31,SKU_085,Пальто,29,198350.60299377714
2022-05-31,SKU_086,Пальто,37,526204.1858221914
2022-05-31,SKU_087,Пальто,35,513017.04572366935
2022-05-31,SKU_088,Пальто,37,210565.988848721
2022-05-31,SKU_089,Плащи,24,143273.52442745076
2022-05-31,SKU_090,Пуховики,53,440587.8762209101
2022-05-31,SKU_091,Пуховики,40,313180.5543528486
2022-05-31,SKU_092,Пальто,42,626973.7745855082
2022-05-31,SKU_093,Пуховики,48,205777.35767066354
2022-05-31,SKU_094,Пуховики,45,100574.0877150797
2022-05-31,SKU_095,Пальто,43,362086.58678753994
2022-05-31,SKU_096,Пуховики,49,211910.06577398643
2022-05-31,SKU_097,Жакеты,35,236743.29698520128
2022-05-31,SKU_098,Куртки,60,700453.0079841185
2022-05-31,SKU_099,Куртки,52,591355.3887944394
2022-05-31,SKU_100,Пальто,34,204162.86999875604
2022-05-31,SKU_101,Плащи,33,298749.7589080518
2022-05-31,SKU_102,Пальто,28,241208.32396930864
2022-05-31,SKU_103,Плащи,22,225991.12880116608
2022-05-31,SKU_104,Куртки,50,262800.18209362973
2022-05-31,SKU_105,Пальто,36,348059.5566583345
2022-05-31,SKU_106,Жакеты,23,338688.9646242277
2022-05-31,SKU_107,Пуховики,48,399727.10344669997
2022-05-31,SKU_108,Плащи,28,385819.9587295536
2022-05-31,SKU_109,Пуховики,46,351767.83057523635
2022-05-31,SKU_110,Пуховики,40,262040.77200123135
2022-05-31,SKU_111,Пальто,29,301203.96748552297
2022-05-31,SKU_112,Пуховики,38,406448.48547357117
2022-05-31,SKU_113,Жакеты,32,423493.7070699117
2022-05-31,SKU_114,Пуховики,35,174734.29704990768
2022-05-31,SKU_115,Пальто,31,263174.93209355517
2022-05-31,SKU_116,Жакеты,37,349134.0198196171
2022-05-31,SKU_117,Куртки,48,575577.7049271368
2022-05-31,SKU_118,Пуховики,47,120641.90454195901
2022-05-31,SKU_119,Пальто,30,447874.69921096304
2022-05-31,SKU_120,Куртки,45,364917.54068470164
2022-05-31,SKU_121,Куртки,56,315519.92882804025
2022-05-31,SKU_122,Плащи,29,391077.24639437965
2022-05-31,SKU_123,Жакеты,42,492254.450547988
2022-05-31,SKU_124,Пуховики,38,546817.4924298329
2022-05-31,SKU_125,Пальто,35,220491.38862508372
2022-05-31,SKU_126,Плащи,27,248020.50335925695
2022-05-31,SKU_127,Жакеты,36,339832.8755719523
2022-05-31,SKU_128,Плащи,36,530795.1811791094
2022-05-31,SKU_129,Жакеты,27,80446.535858151
2022-05-31,SKU_130,Жакеты,30,179221.83752200095
2022-05-31,SKU_131,Пуховики,43,192719.26641304343
2022-05-31,SKU_132,Жакеты,28,153724.84790801705
2022-05-31,SKU_133,Плащи,14,116320.93711828945
2022-05-31,SKU_134,Жакеты,28,191658.01962223396
2022-05-31,SKU_135,Пуховики,43,306632.52994649496
2022-05-31,SKU_136,Пуховики,39,506016.0623482399
2022-05-31,SKU_137,Плащи,34,479067.4409863877
2022-05-31,SKU_138,Куртки,54,157432.12385637983
2022-05-31,SKU_139,Куртки,49,231081.22312098445
2022-05-31,SKU_140,Жакеты,37,396820.0315923683
2022-05-31,SKU_141,Пальто,31,206534.65286235404
2022-05-31,SKU_142,Жакеты,33,175036.2054509179
2022-05-31,SKU_143,Плащи,35,204357.21773061712
2022-05-31,SKU_144,Плащи,30,185794.7980530542
2022-05-31,SKU_145,Плащи,32,417046.6346886646
2022-05-31,SKU_146,Плащи,25,94401.93271865937
2022-05-31,SKU_147,Плащи,22,246748.5451162939
2022-05-31,SKU_148,Пуховики,48,440959.6655905344
2022-05-31,SKU_149,Куртки,40,234185.2746968552
2022-05-31,SKU_150,Плащи,23,171514.47607743667
2022-06-30,SKU_001,Плащи,29,192324.28495501954
2022-06-30,SKU_002,Жакеты,33,455029.40142312844
2022-06-30,SKU_003,Пуховики,38,210433.33119600985
2022-06-30,SKU_004,Жакеты,31,323019.11857816903
2022-06-30,SKU_005,Жакеты,35,70236.7715328687
2022-06-30,SKU_006,Куртки,41,269919.2004261121
2022-06-30,SKU_007,Пуховики,43,256372.72331033822
2022-06-30,SKU_008,Пуховики,40,165621.0436343297
2022-06-30,SKU_009,Пуховики,34,304067.52336394537
2022-06-30,SKU_010,Жакеты,32,265689.268085337
2022-06-30,SKU_011,Плащи,35,385058.39496507304
2022-06-30,SKU_012,Пуховики,49,269615.6566296582
2022-06-30,SKU_013,Жакеты,35,181077.11262273724
2022-06-30,SKU_014,Куртки,53,221952.52805714915
2022-06-30,SKU_015,Плащи,29,140474.11077904748
2022-06-30,SKU_016,Куртки,41,379468.36707524286
2022-06-30,SKU_017,Плащи,24,173996.88537010874
2022-06-30,SKU_018,Жакеты,37,105213.17085942012
2022-06-30,SKU_019,Пальто,35,185531.51334012684
2022-06-30,SKU_020,Плащи,20,104187.77633803632
2022-06-30,SKU_021,Куртки,45,497337.9996112762
2022-06-30,SKU_022,Жакеты,23,258968.90638740818
2022-06-30,SKU_023,Плащи,32,125604.16286061436
2022-06-30,SKU_024,Пальто,32,479060.0417803598
2022-06-30,SKU_025,Пальто,36,196853.51468083338
2022-06-30,SKU_026,Пуховики,45,661319.7491621019
2022-06-30,SKU_027,Пуховики,46,337800.1339643023
2022-06-30,SKU_028,Куртки,63,153068.55024554915
2022-06-30,SKU_029,Плащи,28,181605.9342817126
2022-06-30,SKU_030,Плащи,25,256164.1870279432
2022-06-30,SKU_031,Пуховики,35,379720.9804574189
2022-06-30,SKU_032,Плащи,28,249260.18832743765
2022-06-30,SKU_033,Плащи,32,250277.7964624061
2022-06-30,SKU_034,Пальто,39,358316.7961591633
2022-06-30,SKU_035,Пуховики,48,465842.7557007416
2022-06-30,SKU_036,Жакеты,27,82379.51754278304
2022-06-30,SKU_037,Пуховики,40,272220.3171519303
2022-06-30,SKU_038,Жакеты,24,123553.90074255687
2022-06-30,SKU_039,Пальто,39,485191.8564846072
2022-06-30,SKU_040,Куртки,46,373239.77939873096
2022-06-30,SKU_041,Плащи,35,517457.52910715353
2022-06-30,SKU_042,Пальто,31,222726.25030515488
2022-06-30,SKU_043,Плащи,19,239658.67268518783
2022-06-30,SKU_044,Куртки,50,618924.3312399583
2022-06-30,SKU_045,Куртки,57,225681.70007838323
2022-06-30,SKU_046,Пальто,38,327050.1957099151
2022-06-30,SKU_047,Куртки,54,596460.590367199
2022-06-30,SKU_048,Жакеты,28,368442.60495219403
2022-06-30,SKU_049,Куртки,57,355535.54875459656
2022-06-30,SKU_050,Плащи,25,121578.3404588032
2022-06-30,SKU_051,Плащи,31,348593.2615725212
2022-06-30,SKU_052,Плащи,18,225423.2447966934
2022-06-30,SKU_053,Плащи,25,163316.44586981204
2022-06-30,SKU_054,Жакеты,27,87757.9694330887
2022-06-30,SKU_055,Пуховики,42,597525.7024113238
2022-06-30,SKU_056,Пальто,45,322579.63233620056
2022-06-30,SKU_057,Плащи,33,288115.329376289
2022-06-30,SKU_058,Куртки,63,812084.5767381017
2022-06-30,SKU_059,Плащи,35,377439.00325287273
2022-06-30,SKU_060,Куртки,44,508543.62020572164
2022-06-30,SKU_061,Куртки,49,231178.6224099236
2022-06-30,SKU_062,Плащи,26,235009.41515371727
2022-06-30,SKU_063,Жакеты,30,331355.915744582
2022-06-30,SKU_064,Куртки,51,253528.6644516097
2022-06-30,SKU_065,Куртки,50,213720.7026123585
2022-06-30,SKU_066,Плащи,43,635032.1039211545
2022-06-30,SKU_067,Куртки,60,522975.9951913912
2022-06-30,SKU_068,Куртки,55,296492.86000374245
2022-06-30,SKU_069,Плащи,30,448538.94290559046
2022-06-30,SKU_070,Плащи,30,436513.5470026295
2022-06-30,SKU_071,Пальто,31,286992.2618036603
2022-06-30,SKU_072,Жакеты,21,282959.72169068974
2022-06-30,SKU_073,Жакеты,28,124689.38743626208
2022-06-30,SKU_074,Куртки,39,219387.77576423623
2022-06-30,SKU_075,Жакеты,36,399767.46442725696
2022-06-30,SKU_076,Куртки,62,806408.8806440746
2022-06-30,SKU_077,Пальто,38,499024.2001877777
2022-06-30,SKU_078,Плащи,34,246792.59218800804
2022-06-30,SKU_079,Плащи,27,365607.3046650969
2022-06-30,SKU_080,Плащи,33,431048.30452126294
2022-06-30,SKU_081,Жакеты,35,495713.9223705311
2022-06-30,SKU_082,Пальто,31,378492.2823989193
2022-06-30,SKU_083,Жакеты,36,385086.503206259
2022-06-30,SKU_084,Жакеты,31,296016.7084388912
2022-06-30,SKU_085,Пальто,33,225709.30685498778
2022-06-30,SKU_086,Пальто,35,497760.71631828917
2022-06-30,SKU_087,Пальто,38,556989.9353571268
2022-06-30,SKU_088,Пальто,28,159347.2348044375
